geoplugin_request,geoplugin_status,geoplugin_delay,geoplugin_credit,geoplugin_city,geoplugin_region,geoplugin_regionCode,geoplugin_regionName,geoplugin_areaCode,geoplugin_dmaCode,geoplugin_countryCode,geoplugin_countryName,geoplugin_inEU,geoplugin_euVATrate,geoplugin_continentCode,geoplugin_continentName,geoplugin_latitude,geoplugin_longitude,geoplugin_locationAccuracyRadius,geoplugin_timezone,geoplugin_currencyCode,geoplugin_currencySymbol,geoplugin_currencySymbol_UTF8,geoplugin_currencyConverter
172.58.111.153,200,0ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.159,200,0ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.172,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.175,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.180,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.183,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.192,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.200,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.202,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.203,200,0ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.204,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.213,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.216,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.245,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.247,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.248,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.255,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.26,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.48,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.5,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.64,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.66,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.76,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.111.8,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7123,-96.7939,500,America/Chicago,USD,$,$,0.0
172.58.12.225,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Miami,Florida,FL,Florida,,528,US,United States,0,False,NA,North America,25.9436,-80.2264,50,America/New_York,USD,$,$,0.0
172.58.14.166,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Miami,Florida,FL,Florida,,528,US,United States,0,False,NA,North America,25.9436,-80.2264,50,America/New_York,USD,$,$,0.0
172.58.14.191,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Miami,Florida,FL,Florida,,528,US,United States,0,False,NA,North America,25.9436,-80.2264,50,America/New_York,USD,$,$,0.0
172.58.158.230,206,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,,,,,,PR,Puerto Rico,0,False,NA,North America,18.25,-66.5,100,America/Puerto_Rico,USD,$,$,0.0
172.58.204.130,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Philadelphia,Pennsylvania,PA,Pennsylvania,,504,US,United States,0,False,NA,North America,40.0356,-75.1763,20,America/New_York,USD,$,$,0.0
172.58.3.231,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Atlanta,Georgia,GA,Georgia,,524,US,United States,0,False,NA,North America,33.8923,-84.2545,50,America/New_York,USD,$,$,0.0
172.58.30.200,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Ontario,California,CA,California,,803,US,United States,0,False,NA,North America,34.0528,-117.6648,100,America/Los_Angeles,USD,$,$,0.0
172.58.60.120,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Denver,Colorado,CO,Colorado,,751,US,United States,0,False,NA,North America,39.7301,-104.9078,20,America/Denver,USD,$,$,0.0
172.58.67.105,206,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.106,206,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.117,206,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.118,206,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.120,206,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.123,206,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.127,206,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.130,206,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.135,206,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.14,206,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.142,206,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.152,206,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.157,206,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.159,206,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.160,206,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.175,206,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.18,206,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.180,206,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.181,206,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.186,206,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.191,206,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.194,206,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.200,206,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
172.58.67.201,206,0ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",,Oklahoma,OK,Oklahoma,,,US,United States,0,False,NA,North America,35.4662,-97.5168,500,America/Chicago,USD,$,$,0.0
